month,lead_organisation,organisation_type,donor,sector,education_level,monitoring_indicator,main_activity,implementing_partner,county,sub_county,start_date,end_date,activity_status,boys,girls,men,women,beneficiary_type,total_reached,comments,source,number_schools,adm1_pcode,indicator_short,sector_reached
November,Finn Church Aid,International NGO,BPRM,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","Learners participated in Personal Hygiene and MHM at Future primary school. The PSS team sensitized learners on MHM, breaking silence on myths and misconceptions surrounding menstrual process hygiene, SRH, safe and hygienic management of menstruation, and how to manage used menstrual products. Boys were engaged to ensure mutual understanding of adolescence and gender equality.",Finn Church Aid,Turkana,Turkana West,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,82,78,0,0,Vulnerable Residents,160,"Learners participated in Personal Hygiene and MHM at Future primary school. The PSS team sensitized learners on MHM, breaking silence on myths and misconceptions surrounding menstrual process hygiene, SRH, safe and hygienic management of menstruation, and how to manage used menstrual products. Boys were engaged to ensure mutual understanding of adolescence and gender equality.",5W_EiE_FCA NOVEMBER (1).xlsx,8,KE023,6. Children resilience enhancing,160
November,Finn Church Aid,International NGO,BPRM,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","Remedial teachers and Child Friendly Spaces teachers participated in a 2-day training which was facilitated by TWB volunteers at Atto Rites Hotel in Kakuma. This was aimed at capacity building the teachers on the use of different approaches in teaching, including play-based learning pedagogy, inclusive education, and gamification for effective curriculum implementation. The PSS counsellors sensitized the teachers on psychosocial support.",Finn Church Aid,Turkana,Turkana West,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,0,0,23,7,Vulnerable Residents,30,Refugee child-friendly spaces teachers attended a two-day training. This aimed at enhancing their pedagogical skills and lesson delivery. The training focused on CBC and CBA and learning through play.,5W_EiE_FCA NOVEMBER (1).xlsx,8,KE023,5. Educators resilience enhancing,30
November,Finn Church Aid,International NGO,BPRM,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","Parents from target schools attended sensitization sessions on child protection, positive parenting, and safe hygiene practices. This was aimed at creating a supportive and protective environment for children's education and well-being.  Further, they were sensitized on CBC and their contributions towards enhancing their children’s learning experience",Finn Church Aid,Turkana,Turkana West,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,0,0,255,701,Vulnerable Residents,956,"Parents from target schools attended sensitization sessions on child protection, positive parenting, and safe hygiene practices. This was aimed at creating a supportive and protective environment for children's education and well-being.  Further, they were sensitized on CBC and their contributions towards enhancing their children’s learning experience",5W_EiE_FCA NOVEMBER (1).xlsx,8,KE023,5. Educators resilience enhancing,956
November,Finn Church Aid,International NGO,UNICEF,Education,Primary,"indicator 5.1 # of teachers trained on any programme, including resilience",Meeting was held with Headteachers from Balambala and Lagdera on the finalization of the school sustainability plans. 16 (15M and 1F) heads participated in the virtual meeting via google meet. The remaining heads will be mobilized in the coming week to participate in the meeting.,Finn Church Aid,Garissa,Balambala,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,Completed,0,0,15,1,Vulnerable Residents,16,Meeting was held with Headteachers from Balambala and Lagdera on the finalization of the school sustainability plans. 16 (15M and 1F) heads participated in the virtual meeting via google meet. The remaining heads will be mobilized in the coming week to participate in the meeting.,5W_EiE_FCA NOVEMBER (1).xlsx,16,KE007,5. Educators resilience enhancing,16
August,UNICEF,United Nations,EAC,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Enrolment of OOSC,Save the Children,Baringo,Tiaty,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,159,161,NA,NA,Vulnerable Residents,320,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,NA,KE030,1. Access ECD spaces/schools,320
August,UNICEF,United Nations,EAC,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",ICT teachers capacity building on uploading DAA,Save the Children,Baringo,Tiaty,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,6,44,Vulnerable Residents,50,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,50,KE030,5. Educators resilience enhancing,50
August,UNICEF,United Nations,EAC,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Student mentorship,Save the Children,Baringo,Tiaty,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,215,230,NA,NA,Vulnerable Residents,445,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,NA,KE030,6. Children resilience enhancing,445
August,UNICEF,United Nations,EAC,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Enrolment of OOSC CWD,Special Olympics Kenya,Samburu,Samburu West,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,3,4,NA,NA,Persons with Disabilities,7,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,NA,KE025,1. Access ECD spaces/schools,7
August,UNICEF,United Nations,EAC,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Teachers capacity building on inclusive education and Universal Learning Design,Special Olympics Kenya,Samburu,Samburu West,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,10,18,Vulnerable Residents,28,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,NA,KE025,6. Children resilience enhancing,28
August,UNICEF,United Nations,EAC,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Enrolment of OOSC,Finn Church Aid,West Pokot,Pokot North,2023-07-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,1006,838,NA,NA,Vulnerable Residents,1844,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,NA,KE024,1. Access ECD spaces/schools,1844
August,UNICEF,United Nations,EAC,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Enrolment of OOSC,Finn Church Aid,West Pokot,Kacheliba,2023-07-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,922,857,NA,NA,Vulnerable Residents,1779,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,NA,KE024,1. Access ECD spaces/schools,1779
August,UNICEF,United Nations,EAC,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Enrolment of OOSC,Finn Church Aid,West Pokot,Pokot Central,2023-07-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,846,893,NA,NA,Vulnerable Residents,1739,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,NA,KE024,1. Access ECD spaces/schools,1739
August,UNICEF,United Nations,EAC,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Capaity building of head teachers and guiding and counseling teachers on resilience (MPHSS),Finn Church Aid,West Pokot,Pokot Central,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,15,19,Vulnerable Residents,34,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,NA,KE024,5. Educators resilience enhancing,34
August,UNICEF,United Nations,EAC,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Capaity building of head teachers and guiding and counseling teachers on resilience (MPHSS),Finn Church Aid,West Pokot,Pokot North,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,20,14,Vulnerable Residents,34,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,NA,KE024,5. Educators resilience enhancing,34
August,UNICEF,United Nations,EAC,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Enrolment of OOSC,Save the Children,Turkana,Turkana North,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,1745,2160,NA,NA,Vulnerable Residents,3905,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,NA,KE023,1. Access ECD spaces/schools,3905
August,UNICEF,United Nations,EAC,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Training peer educators,Lifeskills Promoters,Turkana,Turkana Central,2023-08-01T00:00:00Z,2023-09-01T00:00:00Z,Ongoing,184,200,NA,NA,Vulnerable Residents,384,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,NA,KE023,6. Children resilience enhancing,384
August,UNICEF,United Nations,PROSPECTS,Education,ECE,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",BOMs drawn from 6 ECD centres participated in a review meeting aimed at enhancing their participation in the management of ECD centres.,Finn Church Aid,Turkana,Turkana West,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,35,55,Refugees,90,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,6,KE023,5. Educators resilience enhancing,90
August,UNICEF,United Nations,PROSPECTS,Education,ECE,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",BOMs drawn from 6 ECD centres participated in a review meeting aimed at enhancing their participation in the management of ECD centres.,Finn Church Aid,Turkana,Turkana West,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,18,27,Refugees,45,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,6,KE023,5. Educators resilience enhancing,45
August,UNICEF,United Nations,PROSPECTS,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Parents training on mental health and pyschosocial support,Finn Church Aid,Turkana,Turkana West,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,106,394,Refugees,500,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,NA,KE023,1. Access ECD spaces/schools,500
August,UNICEF,United Nations,PROSPECTS,Education,Secondary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Learning and end of term two examinations supported in schools by the 12 teachers in the 7sec schools in Kakuma and 2 secondary schools in Kalobeyei,Windle International,Turkana,Turkana West,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,12453,6234,Refugees,18687,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,9,KE023,1. Access ECD spaces/schools,18687
August,UNICEF,United Nations,PROSPECTS,Education,Vocational,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Youth currently enrolled and undertaking digital marketing and web design courses.,Finn Church Aid,Turkana,Turkana West,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,Completed,NA,NA,40,14,Refugees,54,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,6,KE023,1. Access ECD spaces/schools,54
April,Population Council,International NGO,Wellspring Philanthropic Fund,Education,All Basic Education,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Household visits coupled with school re-entry policy sensitization (of families and schools) to foster out-of-school parenting and pregnant girls' return to school,Homa Bay County,Homa Bay,All subcounties,2022-01-01T00:00:00Z,2022-04-01T00:00:00Z,Completed,301,401,4000,1000,Vulnerable Residents,5702,NA,Copy of eie_5ws_tempate_v2_20230720 August LZO.xlsx,NA,KE043,1. Access ECD spaces/schools,5702
August,ChildFund Kenya,International NGO,MFAT and ChildFund Newzealand,Education,ECE,indicator 2 # of schools/ECD spaces with feeding programmes,Provision of school feeding program to ECD centres,Emali Dedicated Children Agency,Kajiado,Kajiado Central,2023-05-01T00:00:00Z,2023-12-01T00:00:00Z,Ongoing,348,351,NA,NA,Vulnerable Residents,699,NA,Copy of eie_5ws_template_v2_childfund.xlsx,5,KE034,2. Feeding programmes,699
August,ChildFund Kenya,International NGO,MFAT and ChildFund Newzealand,Education,ECE,indicator 2 # of schools/ECD spaces with feeding programmes,Provision of school feeding program to ECD centres,Emali Dedicated Children Agency,Kajiado,Kajiado East,2023-05-01T00:00:00Z,2023-12-01T00:00:00Z,Ongoing,343,295,NA,NA,Vulnerable Residents,638,NA,Copy of eie_5ws_template_v2_childfund.xlsx,5,KE034,2. Feeding programmes,638
August,ChildFund Kenya,International NGO,MFAT and ChildFund Newzealand,Education,ECE,indicator 2 # of schools/ECD spaces with feeding programmes,Provision of school feeding program to ECD centres,Emali Dedicated Children Agency,Kajiado,Kajiado North,2023-05-01T00:00:00Z,2023-12-01T00:00:00Z,Ongoing,365,335,NA,NA,Vulnerable Residents,700,NA,Copy of eie_5ws_template_v2_childfund.xlsx,5,KE034,2. Feeding programmes,700
