county,sub_indicator,month,sex_modifier,age_modifier,beneficiary_group,value,comments
 Bungoma,indicator5_refugees_female,July,female,adults,refugees,0,
 Bungoma,indicator5_refugees_male,July,male,adults,refugees,0,
 Bungoma,indicator5_refugees_total_adults,July,total,adults,refugees,0,
 Bungoma,indicator6_all_female,July,female,adults,all,0,
 Bungoma,indicator6_all_male,July,male,adults,all,0,
 Bungoma,indicator6_all_total_adults,July,total,adults,all,0,
 Bungoma,indicator6_narrative,July,NA,NA,NA,0,NA
 Bungoma,indicator7_all_boys,July,male,children,all,0,
 Bungoma,indicator7_all_girls,July,female,children,all,0,
 Bungoma,indicator7_all_total_children,July,total,children,all,0,
 Bungoma,indicator7_cwd_boys,July,male,children,cwd,0,
 Bungoma,indicator7_cwd_girls,July,female,children,cwd,0,
 Bungoma,indicator7_cwd_total_children,July,total,children,cwd,0,
 Bungoma,indicator7_host_community_boys,July,male,children,host_community,0,
 Bungoma,indicator7_host_community_girls,July,female,children,host_community,0,
 Bungoma,indicator7_host_community_total_children,July,total,children,host_community,0,
 Bungoma,indicator7_idps_boys,July,male,children,idps,0,
 Bungoma,indicator7_idps_girls,July,female,children,idps,0,
 Bungoma,indicator7_idps_total_children,July,total,children,idps,0,
 Bungoma,indicator7_narrative,July,NA,NA,NA,0,NA
 Bungoma,indicator7_refugees_boys,July,male,children,refugees,0,
 Bungoma,indicator7_refugees_girls,July,female,children,refugees,0,
 Bungoma,indicator7_refugees_total_children,July,total,children,refugees,0,
 Embu,indicator1_all_boys,July,male,children,all,0,
 Embu,indicator1_all_girls,July,female,children,all,0,
 Embu,indicator1_all_total_children,July,total,children,all,0,
 Embu,indicator1_cwd_boys,July,male,children,cwd,0,
 Embu,indicator1_cwd_girls,July,female,children,cwd,0,
 Embu,indicator1_cwd_total_children,July,total,children,cwd,0,
 Embu,indicator1_host_community_boys,July,male,children,host_community,0,
 Embu,indicator1_host_community_girls,July,female,children,host_community,0,
 Embu,indicator1_host_community_total_children,July,total,children,host_community,0,
 Embu,indicator1_idps_boys,July,male,children,idps,0,
 Embu,indicator1_idps_girls,July,female,children,idps,0,
 Embu,indicator1_idps_total_children,July,total,children,idps,0,
 Embu,indicator1_narrative,July,NA,NA,NA,0,NA
 Embu,indicator1_refugees_boys,July,male,children,refugees,0,
 Embu,indicator1_refugees_girls,July,female,children,refugees,0,
 Embu,indicator1_refugees_total_children,July,total,children,refugees,0,
 Embu,indicator2_all_boys,July,male,children,all,0,
 Embu,indicator2_all_girls,July,female,children,all,0,
 Embu,indicator2_all_total_children,July,total,children,all,0,
 Embu,indicator2_cwd_boys,July,male,children,cwd,0,
 Embu,indicator2_cwd_girls,July,female,children,cwd,0,
 Embu,indicator2_cwd_total_children,July,total,children,cwd,0,
 Embu,indicator2_host_community_boys,July,male,children,host_community,0,
 Embu,indicator2_host_community_girls,July,female,children,host_community,0,
 Embu,indicator2_host_community_total_children,July,total,children,host_community,0,
 Embu,indicator2_idps_boys,July,male,children,idps,0,
 Embu,indicator2_idps_girls,July,female,children,idps,0,
 Embu,indicator2_idps_total_children,July,total,children,idps,0,
 Embu,indicator2_narrative,July,NA,NA,NA,0,NA
 Embu,indicator2_new_classrooms,July,NA,NA,NA,0,
 Embu,indicator2_new_latrines,July,NA,NA,NA,0,
 Embu,indicator2_refugees_boys,July,male,children,refugees,0,
 Embu,indicator2_refugees_girls,July,female,children,refugees,0,
 Embu,indicator2_refugees_total_children,July,total,children,refugees,0,
 Embu,indicator2_rehabilitated_classrooms,July,NA,NA,NA,0,
 Embu,indicator2_rehabiltated_latrines,July,NA,NA,NA,0,
 Embu,indicator3_all_boys,July,male,children,all,0,
 Embu,indicator3_all_girls,July,female,children,all,0,
 Embu,indicator3_all_total_children,July,total,children,all,0,
 Embu,indicator3_cwd_boys,July,male,children,cwd,0,
 Embu,indicator3_cwd_girls,July,female,children,cwd,0,
 Embu,indicator3_cwd_total_children,July,total,children,cwd,0,
 Embu,indicator3_host_community_boys,July,male,children,host_community,0,
 Embu,indicator3_host_community_girls,July,female,children,host_community,0,
 Embu,indicator3_host_community_total_children,July,total,children,host_community,0,
 Embu,indicator3_idps_boys,July,male,children,idps,0,
 Embu,indicator3_idps_girls,July,female,children,idps,0,
 Embu,indicator3_idps_total_children,July,total,children,idps,0,
 Embu,indicator3_narrative,July,NA,NA,NA,0,NA
 Embu,indicator3_refugees_boys,July,male,children,refugees,0,
 Embu,indicator3_refugees_girls,July,female,children,refugees,0,
 Embu,indicator3_refugees_total_children,July,total,children,refugees,0,
 Embu,indicator4_all_female,July,female,adults,all,0,
 Embu,indicator4_all_male,July,male,adults,all,0,
 Embu,indicator4_all_total_adults,July,total,adults,all,0,
 Embu,indicator4_host_community_female,July,female,adults,host_community,0,
 Embu,indicator4_host_community_male,July,male,adults,host_community,0,
 Embu,indicator4_host_community_total_adults,July,total,adults,host_community,0,
 Embu,indicator4_idps_female,July,female,adults,idps,0,
 Embu,indicator4_idps_male,July,male,adults,idps,0,
 Embu,indicator4_idps_total_adults,July,total,adults,idps,0,
 Embu,indicator4_narrative,July,NA,NA,NA,0,NA
 Embu,indicator4_refugees_female,July,female,adults,refugees,0,
 Embu,indicator4_refugees_male,July,male,adults,refugees,0,
 Embu,indicator4_refugees_total_adults,July,total,adults,refugees,0,
 Embu,indicator5_all_female,July,female,adults,all,0,
 Embu,indicator5_all_male,July,male,adults,all,0,
 Embu,indicator5_all_total_adults,July,total,adults,all,0,
 Embu,indicator5_host_community_female,July,female,adults,host_community,0,
 Embu,indicator5_host_community_male,July,male,adults,host_community,0,
 Embu,indicator5_host_community_total_adults,July,total,adults,host_community,0,
 Embu,indicator5_idps_female,July,female,adults,idps,0,
 Embu,indicator5_idps_male,July,male,adults,idps,0,
 Embu,indicator5_idps_total_adults,July,total,adults,idps,0,
 Embu,indicator5_narrative,July,NA,NA,NA,0,NA
 Embu,indicator5_refugees_female,July,female,adults,refugees,0,
 Embu,indicator5_refugees_male,July,male,adults,refugees,0,
 Embu,indicator5_refugees_total_adults,July,total,adults,refugees,0,
 Embu,indicator6_all_female,July,female,adults,all,0,
 Embu,indicator6_all_male,July,male,adults,all,0,
 Embu,indicator6_all_total_adults,July,total,adults,all,0,
 Embu,indicator6_narrative,July,NA,NA,NA,0,NA
 Embu,indicator7_all_boys,July,male,children,all,0,
 Embu,indicator7_all_girls,July,female,children,all,0,
 Embu,indicator7_all_total_children,July,total,children,all,0,
 Embu,indicator7_cwd_boys,July,male,children,cwd,0,
 Embu,indicator7_cwd_girls,July,female,children,cwd,0,
 Embu,indicator7_cwd_total_children,July,total,children,cwd,0,
 Embu,indicator7_host_community_boys,July,male,children,host_community,0,
 Embu,indicator7_host_community_girls,July,female,children,host_community,0,
 Embu,indicator7_host_community_total_children,July,total,children,host_community,0,
 Embu,indicator7_idps_boys,July,male,children,idps,0,
 Embu,indicator7_idps_girls,July,female,children,idps,0,
 Embu,indicator7_idps_total_children,July,total,children,idps,0,
 Embu,indicator7_narrative,July,NA,NA,NA,0,NA
 Embu,indicator7_refugees_boys,July,male,children,refugees,0,
 Embu,indicator7_refugees_girls,July,female,children,refugees,0,
 Embu,indicator7_refugees_total_children,July,total,children,refugees,0,
 Isiolo,indicator1_all_boys,July,male,children,all,0,
 Isiolo,indicator1_all_girls,July,female,children,all,0,
 Isiolo,indicator1_all_total_children,July,total,children,all,0,
 Isiolo,indicator1_cwd_boys,July,male,children,cwd,0,
 Isiolo,indicator1_cwd_girls,July,female,children,cwd,0,
 Isiolo,indicator1_cwd_total_children,July,total,children,cwd,0,
 Isiolo,indicator1_host_community_boys,July,male,children,host_community,0,
 Isiolo,indicator1_host_community_girls,July,female,children,host_community,0,
 Isiolo,indicator1_host_community_total_children,July,total,children,host_community,0,
 Isiolo,indicator1_idps_boys,July,male,children,idps,0,
 Isiolo,indicator1_idps_girls,July,female,children,idps,0,
 Isiolo,indicator1_idps_total_children,July,total,children,idps,0,
 Isiolo,indicator1_narrative,July,NA,NA,NA,0,NA
 Isiolo,indicator1_refugees_boys,July,male,children,refugees,0,
 Isiolo,indicator1_refugees_girls,July,female,children,refugees,0,
 Isiolo,indicator1_refugees_total_children,July,total,children,refugees,0,
 Isiolo,indicator2_all_boys,July,male,children,all,0,
 Isiolo,indicator2_all_girls,July,female,children,all,0,
 Isiolo,indicator2_all_total_children,July,total,children,all,0,
 Isiolo,indicator2_cwd_boys,July,male,children,cwd,0,
 Isiolo,indicator2_cwd_girls,July,female,children,cwd,0,
 Isiolo,indicator2_cwd_total_children,July,total,children,cwd,0,
 Isiolo,indicator2_host_community_boys,July,male,children,host_community,0,
 Isiolo,indicator2_host_community_girls,July,female,children,host_community,0,
 Isiolo,indicator2_host_community_total_children,July,total,children,host_community,0,
 Isiolo,indicator2_idps_boys,July,male,children,idps,0,
 Isiolo,indicator2_idps_girls,July,female,children,idps,0,
 Isiolo,indicator2_idps_total_children,July,total,children,idps,0,
 Isiolo,indicator2_narrative,July,NA,NA,NA,0,NA
 Isiolo,indicator2_new_classrooms,July,NA,NA,NA,0,
 Isiolo,indicator2_new_latrines,July,NA,NA,NA,0,
 Isiolo,indicator2_refugees_boys,July,male,children,refugees,0,
 Isiolo,indicator2_refugees_girls,July,female,children,refugees,0,
 Isiolo,indicator2_refugees_total_children,July,total,children,refugees,0,
 Isiolo,indicator2_rehabilitated_classrooms,July,NA,NA,NA,0,
 Isiolo,indicator2_rehabiltated_latrines,July,NA,NA,NA,0,
 Isiolo,indicator3_all_boys,July,male,children,all,0,
 Isiolo,indicator3_all_girls,July,female,children,all,0,
 Isiolo,indicator3_all_total_children,July,total,children,all,0,
 Isiolo,indicator3_cwd_boys,July,male,children,cwd,0,
 Isiolo,indicator3_cwd_girls,July,female,children,cwd,0,
 Isiolo,indicator3_cwd_total_children,July,total,children,cwd,0,
 Isiolo,indicator3_host_community_boys,July,male,children,host_community,0,
 Isiolo,indicator3_host_community_girls,July,female,children,host_community,0,
 Isiolo,indicator3_host_community_total_children,July,total,children,host_community,0,
 Isiolo,indicator3_idps_boys,July,male,children,idps,0,
 Isiolo,indicator3_idps_girls,July,female,children,idps,0,
 Isiolo,indicator3_idps_total_children,July,total,children,idps,0,
 Isiolo,indicator3_narrative,July,NA,NA,NA,0,NA
 Isiolo,indicator3_refugees_boys,July,male,children,refugees,0,
 Isiolo,indicator3_refugees_girls,July,female,children,refugees,0,
 Isiolo,indicator3_refugees_total_children,July,total,children,refugees,0,
 Isiolo,indicator4_all_female,July,female,adults,all,0,
 Isiolo,indicator4_all_male,July,male,adults,all,0,
 Isiolo,indicator4_all_total_adults,July,total,adults,all,0,
 Isiolo,indicator4_host_community_female,July,female,adults,host_community,0,
 Isiolo,indicator4_host_community_male,July,male,adults,host_community,0,
 Isiolo,indicator4_host_community_total_adults,July,total,adults,host_community,0,
 Isiolo,indicator4_idps_female,July,female,adults,idps,0,
 Isiolo,indicator4_idps_male,July,male,adults,idps,0,
 Isiolo,indicator4_idps_total_adults,July,total,adults,idps,0,
 Isiolo,indicator4_narrative,July,NA,NA,NA,0,NA
 Isiolo,indicator4_refugees_female,July,female,adults,refugees,0,
 Isiolo,indicator4_refugees_male,July,male,adults,refugees,0,
 Isiolo,indicator4_refugees_total_adults,July,total,adults,refugees,0,
 Isiolo,indicator5_all_female,July,female,adults,all,0,
 Isiolo,indicator5_all_male,July,male,adults,all,0,
 Isiolo,indicator5_all_total_adults,July,total,adults,all,0,
 Isiolo,indicator5_host_community_female,July,female,adults,host_community,0,
 Isiolo,indicator5_host_community_male,July,male,adults,host_community,0,
 Isiolo,indicator5_host_community_total_adults,July,total,adults,host_community,0,
 Isiolo,indicator5_idps_female,July,female,adults,idps,0,
 Isiolo,indicator5_idps_male,July,male,adults,idps,0,
 Isiolo,indicator5_idps_total_adults,July,total,adults,idps,0,
 Isiolo,indicator5_narrative,July,NA,NA,NA,0,NA
 Isiolo,indicator5_refugees_female,July,female,adults,refugees,0,
 Isiolo,indicator5_refugees_male,July,male,adults,refugees,0,
 Isiolo,indicator5_refugees_total_adults,July,total,adults,refugees,0,
 Isiolo,indicator6_all_female,July,female,adults,all,0,
 Isiolo,indicator6_all_male,July,male,adults,all,0,
 Isiolo,indicator6_all_total_adults,July,total,adults,all,0,
 Isiolo,indicator6_narrative,July,NA,NA,NA,0,NA
 Isiolo,indicator7_all_boys,July,male,children,all,0,
 Isiolo,indicator7_all_girls,July,female,children,all,0,
 Isiolo,indicator7_all_total_children,July,total,children,all,0,
 Isiolo,indicator7_cwd_boys,July,male,children,cwd,0,
 Isiolo,indicator7_cwd_girls,July,female,children,cwd,0,
 Isiolo,indicator7_cwd_total_children,July,total,children,cwd,0,
 Isiolo,indicator7_host_community_boys,July,male,children,host_community,0,
 Isiolo,indicator7_host_community_girls,July,female,children,host_community,0,
 Isiolo,indicator7_host_community_total_children,July,total,children,host_community,0,
 Isiolo,indicator7_idps_boys,July,male,children,idps,0,
 Isiolo,indicator7_idps_girls,July,female,children,idps,0,
 Isiolo,indicator7_idps_total_children,July,total,children,idps,0,
 Isiolo,indicator7_narrative,July,NA,NA,NA,0,NA
 Isiolo,indicator7_refugees_boys,July,male,children,refugees,0,
 Isiolo,indicator7_refugees_girls,July,female,children,refugees,0,
 Isiolo,indicator7_refugees_total_children,July,total,children,refugees,0,
 Kajiado,indicator1_all_boys,July,male,children,all,0,
 Kajiado,indicator1_all_girls,July,female,children,all,0,
 Kajiado,indicator1_all_total_children,July,total,children,all,0,
 Kajiado,indicator1_cwd_boys,July,male,children,cwd,0,
 Kajiado,indicator1_cwd_girls,July,female,children,cwd,0,
 Kajiado,indicator1_cwd_total_children,July,total,children,cwd,0,
 Kajiado,indicator1_host_community_boys,July,male,children,host_community,0,
 Kajiado,indicator1_host_community_girls,July,female,children,host_community,0,
 Kajiado,indicator1_host_community_total_children,July,total,children,host_community,0,
 Kajiado,indicator1_idps_boys,July,male,children,idps,0,
 Kajiado,indicator1_idps_girls,July,female,children,idps,0,
 Kajiado,indicator1_idps_total_children,July,total,children,idps,0,
 Kajiado,indicator1_narrative,July,NA,NA,NA,0,NA
 Kajiado,indicator1_refugees_boys,July,male,children,refugees,0,
 Kajiado,indicator1_refugees_girls,July,female,children,refugees,0,
 Kajiado,indicator1_refugees_total_children,July,total,children,refugees,0,
 Kajiado,indicator2_all_boys,July,male,children,all,0,
 Kajiado,indicator2_all_girls,July,female,children,all,0,
 Kajiado,indicator2_all_total_children,July,total,children,all,0,
 Kajiado,indicator2_cwd_boys,July,male,children,cwd,0,
 Kajiado,indicator2_cwd_girls,July,female,children,cwd,0,
 Kajiado,indicator2_cwd_total_children,July,total,children,cwd,0,
 Kajiado,indicator2_host_community_boys,July,male,children,host_community,0,
 Kajiado,indicator2_host_community_girls,July,female,children,host_community,0,
 Kajiado,indicator2_host_community_total_children,July,total,children,host_community,0,
 Kajiado,indicator2_idps_boys,July,male,children,idps,0,
 Kajiado,indicator2_idps_girls,July,female,children,idps,0,
 Kajiado,indicator2_idps_total_children,July,total,children,idps,0,
